"_EMAIL_SITESTOREPRODUCT_STORE_COMMISSION_REVERSAL_ACTION_DESCRIPTION";"This is the email that goes to seller when site administrator takes an action of order commission reversal request."
"_EMAIL_SITESTOREPRODUCT_STORE_COMMISSION_REVERSAL_ACTION_SUBJECT";"Site administrator has taken an action on your order commission reversal request for order [order_id] purchased from [store_title]"
"_EMAIL_SITESTOREPRODUCT_STORE_COMMISSION_REVERSAL_ACTION_BODY";"[header]

Your commission reversal request for order [order_no] placed in the Showroom [object_name] has been [action] by our site administrator.

To visit this order, click on the link below, or copy-paste it in your browser:
[object_link]

[footer]"
"_EMAIL_SITESTOREPRODUCT_NON_PAYMENT_ORDER_TITLE";"Mark Order as Non Payment"
"_EMAIL_SITESTOREPRODUCT_NON_PAYMENT_ORDER_DESCRIPTION";"This is the email that goes to site administrator when seller mark an order as non-payment."
"_EMAIL_SITESTOREPRODUCT_NON_PAYMENT_ORDER_SUBJECT";"Seller has marked order [order_id] as non-payment"
"_EMAIL_SITESTOREPRODUCT_NON_PAYMENT_ORDER_BODY";"[header]

Seller has marked order [order_no] placed in the Showroom [object_name] as non-payment. 

Please visit this order by click on the link below, or copy-paste it in your browser and take appropriate action:
[object_link]

[footer]"
"_EMAIL_SITESTOREPRODUCT_MEMBER_ORDER_PLACE_BY_COD_TITLE";"Successful Placement of Orders by Buyers via Cash on Delivery"
"_EMAIL_SITESTOREPRODUCT_MEMBER_ORDER_PLACE_BY_COD_DESCRIPTION";"This email is sent to buyers when they place orders on your site via Cash on Delivery"" payment method."""
"_EMAIL_SITESTOREPRODUCT_MEMBER_ORDER_PLACE_BY_COD_SUBJECT";"Your order [order_id] has been placed successfully"
"_EMAIL_SITESTOREPRODUCT_MEMBER_ORDER_PLACE_BY_COD_BODY";"[header]

Your order has been placed successfully from the [object_name] Showroom. 

[footer]"
"There is no payment gateway enabled by the seller of the products added into your cart. So, please contact respective sellers to complete your purchase.";"There is no payment gateway enabled by the seller of the products added into your cart. So, please contact respective sellers to complete your purchase."
"Enter your bank account details which buyers will fill in the cheques for making payments for their orders. This information will be shown when buyers choose ""By Cheque"" method in the ""Payment Information"" section during their checkout process.";"Enter your bank account details which buyers will fill in the cheques for making payments for their orders. This information will be shown when buyers choose ""By Cheque"" method in the ""Payment Information"" section during their checkout process."
"mark as non-payment";"mark as non-payment"
"You have not paid any commission yet.";"You have not paid any commission yet."
"Below, you can view history of commissions made by you and can also pay commissions for new orders.";"Below, you can view history of commissions made by you and can also pay commissions for new orders."
"Make bill payment";"Make bill payment"
"You can't pay commission more than your total bill amount. Please enter an amount equal to or less than your total bill amount.";"You can't pay commission more than your total bill amount. Please enter an amount equal to or less than your total bill amount."
"Browse through the transactions made by users for products of this store. The search box below will search through the buyer names, date, order total and payment gateway.";"Browse through the transactions made by users for products of this Showroom. The search box below will search through the buyer names, date, order total and payment gateway."
"Order Related Transactions";"Order Related Transactions"
"There are no order transactions available yet.";"There are no order transactions available yet."
"Browse through the transactions made by you to the site administrator for paying commission in response to the sales made from this website. The search box below will search through the transaction date, bill amount and payment status.";"Browse through the transactions made by you to the site administrator for paying commission in response to the sales made from this website. The search box below will search through the transaction date, bill amount and payment status."
"Payments to Site Administrator";"Payments to Site Administrator"
"You have not configured or enabled the payment gateways for this store yet. So, buyers will not be able to purchase products from this store. Please %s to configure and enable the payment gateways.";"You have not configured or enabled the payment gateways for this Showroom yet. So, buyers will not be able to purchase products from this Showroom. Please %s to configure and enable the payment gateways."
"Payment Methods";"Payment Methods"
"Below, you can choose the payment methods that you want to be available to buyers during their checkout process to purchase products from this store.";"Below, you can choose the payment methods that you want to be available to buyers during their checkout process to purchase products from this Showroom."
"marked as non-payment";"marked as non-payment"
"%s store's Bank Account Details";"%s Showroom's Bank Account Details"
"Your shopping cart does not have products from this store. Please %s for continue shopping.";"Your shopping cart does not have products from this Showroom. Please %s for continue shopping."
"You will be redirected to PayPal to make payment for your order.";"You will be redirected to PayPal to make payment for your order."
"Site Administrator has not enabled PayPal payment gateway. So you can't pay your bill. Please contact to site administrator.";"Site Administrator has not enabled PayPal payment gateway. So you can't pay your bill. Please contact to site administrator."
"Free Order";"Free Order"
"To download this product, please go to %s page.";"To download this product, please go to %s page."
"Virtual";"Virtual"
"Choose the basis for above price.";"Choose the basis for above price."
"Delete File Entry?";"Delete File Entry?"
"Are you sure that you want to delete this file entry ? It will not be recoverable after being deleted. Note that deleting it will also delete those entries which were going to be used to import the corresponding Products from this file.";"Are you sure that you want to delete this file entry ? It will not be recoverable after being deleted. Note that deleting it will also delete those entries which were going to be used to import the corresponding Products from this file."
"Import products from a CSV file";"Import products from a CSV file"
"This tool allows you to import products corresponding to the entries from a .csv file. Before starting to use this tool, please read the following points carefully.";"This tool allows you to import products corresponding to the entries from a .csv file. Before starting to use this tool, please read the following points carefully."
"Don't add any new column in the csv file from which importing has to be done.";"Don't add any new column in the csv file from which importing has to be done."
"The data in the files should be pipe('|') separated and in a particular format or ordering. So, there should be no pipe('|') in any individual column of the CSV file. If you want to add comma(',') separated data in the CSV file, then you can select the comma(',') option during the CSV file upload process. Note: There is one drawback of using the comma(',') separated data that you will not be able to use comma in fields like title and description etc. for the entries in the CSV file.";"The data in the files should be pipe('|') separated and in a particular format or ordering. So, there should be no pipe('|') in any individual column of the CSV file. If you want to add comma(',') separated data in the CSV file, then you can select the comma(',') option during the CSV file upload process. Note: There is one drawback of using the comma(',') separated data that you will not be able to use comma in fields like title and description etc. for the entries in the CSV file."
"Product type, product SKU and category name are the required fields for all the entries in the file.";"Product type, product SKU and category name are the required fields for all the entries in the file."
"You will not be allowed to import the Group type products and Bundled type products.";"You will not be allowed to import the Group type products and Bundled type products."
"Attributes of the Configurable type products, Virtual type products and downloadable files of the Downloadable type products will not be allowed to import.";"Attributes of the Configurable type products, Virtual type products and downloadable files of the Downloadable type products will not be allowed to import."
"You can import the maximum of available products at a time. For example, If your store allow you to create 50 products and you have already created 20 products in the same store then you will allow to import the maximum of 30 products.";"You can import the maximum of available products at a time. For example, If your Showroom allow you to create 50 products and you have already created 20 products in the same Showroom then you will allow to import the maximum of 30 products."
"You can also 'Stop' and 'Rollback' the import process. 'Stop' will just stop the import process going on at that time from that file and 'Rollback' will undo or delete all the products created from that CSV import file till that time.";"You can also 'Stop' and 'Rollback' the import process. 'Stop' will just stop the import process going on at that time from that file and 'Rollback' will undo or delete all the products created from that CSV import file till that time."
"Files must be in the CSV format to be imported. You can also download the demo template below for your reference.";"Files must be in the CSV format to be imported. You can also download the demo template below for your reference."
"Download the CSV template";"Download the CSV template"
"Import a file";"Import a file"
"Manage Imported files";"Manage Imported files"
"Are you sure that you want to delete the selected file entries ? These will not be recoverable after being deleted. Note that deleting them will also delete the corresponding entries which were going to be used to import the Products from those files.";"Are you sure that you want to delete the selected file entries ? These will not be recoverable after being deleted. Note that deleting them will also delete the corresponding entries which were going to be used to import the Products from those files."
"Importing products...";"Importing products..."
"Stop";"Stop"
"Manage CSV Import Files";"Manage CSV Import Files"
"This page contains all the CSV files uploaded by you for importing Products from them. You can start, stop, rollback and delete the import corresponding to each file now. Rollback will delete all the products imported from that file. Delete will only delete those entries which were going to be used to import the corresponding Products from that file and also delete the entry of that file from here. Below are the meanings of status for the Files uploaded:";"This page contains all the CSV files uploaded by you for importing Products from them. You can start, stop, rollback and delete the import corresponding to each file now. Rollback will delete all the products imported from that file. Delete will only delete those entries which were going to be used to import the corresponding Products from that file and also delete the entry of that file from here. Below are the meanings of status for the Files uploaded:"
"Pending: You have not started the product importing from this file. Click on 'start' link and start importing.";"Pending: You have not started the product importing from this file. Click on 'start' link and start importing."
"Running: You have started the product importing from this file.";"Running: You have started the product importing from this file."
"Stopped: You have stopped the product importing from this file. You can continue it anytime from the same point.";"Stopped: You have stopped the product importing from this file. You can continue it anytime from the same point."
"Completed: Product importing has been done successfully from this file.";"Completed: Product importing has been done successfully from this file."
"NOTE: Please start only one import at a time. Initializing more than 1 parallel imports may create problems.";"NOTE: Please start only one import at a time. Initializing more than 1 parallel imports may create problems."
"Maximum product creation limit reached.";"Maximum product creation limit reached."
"Showing";"Showing"
" of ";" of "
" files.";" files."
"File Name";"File Name"
"Upload Date / Time";"Upload Date / Time"
"Pending";"Pending"
"Running";"Running"
"Stopped";"Stopped"
"Start";"Start"
"Rollback";"Rollback"
"You have not imported any file yet.";"You have not imported any file yet."
"Rollback products ?";"Rollback products ?"
"Are you sure that you want to rollback the products imported from this file ? Doing so will delete all the Products created through this import.";"Are you sure that you want to rollback the products imported from this file ? Doing so will delete all the Products created through this import."
"You can maximum import  %s product.', 'You can maximum import  %s products.";"You can maximum import  %s product.', 'You can maximum import  %s products."
"Product creation limit has been reached. You can't create any more product.";"Product creation limit has been reached. You can't create any more product."
"Added Products";"Added Products"
"%s product's added successfully!! please click on 'Go To CSV Manage Page' button for manage the added CSV files and start importing.";"%s product's added successfully!! please click on 'Go To CSV Manage Page' button for manage the added CSV files and start importing."
"Start Date";"Start Date"
"Go To CSV Manage Page";"Go To CSV Manage Page"
"Invalid file extension. Only 'csv' extension is allowed.";"Invalid file extension. Only 'csv' extension is allowed."
"Importing is done successfully !";"Importing is done successfully !"
"Rollbacked successfully !";"Rollbacked successfully !"
"Import data has been deleted successfully !";"Import data has been deleted successfully !"
"Product Row %s: Please enter correct product type - it is required.";"Product Row %s: Please enter correct product type - it is required."
"Product Row %s: Please enter correct category - it is required.";"Product Row %s: Please enter correct category - it is required."
"Product Row %s: Please enter correct product SKU - it is required.";"Product Row %s: Please enter correct product SKU - it is required."
"Product type and category name are the required fields for all the entries in the file.";"Product type and category name are the required fields for all the entries in the file."
"You will not be allowed to import the Group type products and Bundled type products. Please find the allowed products' types below, which you may use in importing CSV file:";"You will not be allowed to import the Group type products and Bundled type products. Please find the allowed products' types below, which you may use in importing CSV file:"
"Simple Type Product: simple";"Simple Type Product: simple"
"Configurable Type Product: configurable";"Configurable Type Product: configurable"
"Virtual Type Product: virtual";"Virtual Type Product: virtual"
"Downloadable Type Product: downloadable";"Downloadable Type Product: downloadable"
"Import Products";"Import Products"
"Import a new File";"Import a new File"
"Showing %s-%s of %s files.";"Showing %s-%s of %s files."
"Add a CSV file to import products corresponding to the entries in it, then click 'Submit'. Below, you can also set the privacy of those products.";"Add a CSV file to import products corresponding to the entries in it, then click 'Submit'. Below, you can also set the privacy of those products."
"You can maximum import  %s product.";"You can maximum import  %s product.";"You can maximum import  %s products."
"Import File";"Import File"
"but there are some errors and which are listed above. Please click on %1sdelete import%2s for deleting the following added products and then re-import after resolving above errors.";"but there are some errors and which are listed above. Please click on %1sdelete import%2s for deleting the following added products and then re-import after resolving above errors."
"%s product's added successfully!! please click on 'Go To CSV Manage Page' button for manage the added CSV files and start importing %s";"%s product's added successfully!! please click on 'Go To CSV Manage Page' button for manage the added CSV files and start importing %s"
"Price:";"Price:"
"Choose a Product Type";"Choose a Product Type"
"Products Pinboard";"Products Pinboard"
"<p>Create your product by configuring the various properties below.</p>";"<p>Create your product by configuring the various properties below.</p>"
"Products of this page";"Products of this page"
"Disable Product";"Disable Product"
"Export Products";"Export Products"
"Product Price(Incl Tax)";"Product Price(Incl Tax)"
"There are no orders placed for this product yet.";"There are no orders placed for this product yet."
"seller";"seller"
"buyer";"buyer"
"Create Title in the multiple languages supported by this website.";"Create Title in the multiple languages supported by this website."
"Create Title in the primary language of this website.";"Create Title in the primary language of this website."
"Create Short Description in the multiple languages supported by this website.";"Create Short Description in the multiple languages supported by this website."
"Create Short Description in the primary language of this website.";"Create Short Description in the primary language of this website."
"Create Overview in the multiple languages supported by this website.";"Create Overview in the multiple languages supported by this website."
"Create Overview in the primary language of this website.";"Create Overview in the primary language of this website."
"Edit Title in the multiple languages supported by this website.";"Edit Title in the multiple languages supported by this website."
"Edit Title in the primary language of this website.";"Edit Title in the primary language of this website."
"Edit Short Description in the multiple languages supported by this website.";"Edit Short Description in the multiple languages supported by this website."
"Edit Short Description in the primary language of this website.";"Edit Short Description in the primary language of this website."
"Edit Overview in the multiple languages supported by this website.";"Edit Overview in the multiple languages supported by this website."
"Edit Overview in the primary language of this website.";"Edit Overview in the primary language of this website."
"NO PAYMENT METHODS AVAILABLE.";"NO PAYMENT METHODS AVAILABLE."
"Your purchasable amount exceeds the Threshold Amount, Please <a href=""%s"">click here</a> to enable online transaction option, by managing your ordered amount.";"Your purchasable amount exceeds the Threshold Amount, Please <a href=""%s"">click here</a> to enable online transaction option, by managing your ordered amount."
"Exceeding your product subtotal amount by %s, will disable the online transaction option for this store.";"Exceeding your product subtotal amount by %s, will disable the online transaction option for this Showroom."
"Tag Name";"Tag Name"
"Height";"Height"
"Width";"Width"
"Delete Printing Tag?";"Delete Printing Tag?"
"Are you sure that you want to delete this printing tag? It will not be recoverable after being deleted.";"Are you sure that you want to delete this printing tag? It will not be recoverable after being deleted."
" or ";" or "
"You don't select any printing tag entry.Please select at least one.";"You don't select any printing tag entry.Please select at least one."
"Are you sure you want to delete the selected printing tags?";"Are you sure you want to delete the selected printing tags?"
"Printing Tags";"Printing Tags"
"Store admins will be able to create unique printing tags for their products by configuring its height, width and position. Each of the created tags can be mapped with the product using 'Submit to Printing Tags' button available on 'Manage Product' page.";"Showroom admins will be able to create unique printing tags for their products by configuring its height, width and position. Each of the created tags can be mapped with the product using 'Submit to Printing Tags' button available on 'Manage Product' page."
"Back to Manage Products Page";"Back to Manage Products Page"
"Create Printing Tag";"Create Printing Tag"
"Printing tag created successfully.";"Printing tag created successfully."
"%s Printing Tag(s) found.";"%s Printing Tag(s) found."
"Size";"Size"
"No. Of Products";"No. Of Products"
"No printing tags available for this store.";"No printing tags available for this Showroom."
"Select the product tag configuration below, and click print to print out the tag for this Product.";"Select the product tag configuration below, and click print to print out the tag for this Product."
"print";"print"
"There are no Printing Tags available for your product.";"There are no Printing Tags available for your product."
"Manage Printing Tag";"Manage Printing Tag"
"Section";"Section"
"Select";"Select"
"Simple Products";"Simple Products"
"Configurable Products";"Configurable Products"
"Virtual Products";"Virtual Products"
"Downloadable Products";"Downloadable Products"
"Select Printing Tag";"Select Printing Tag"
"Submit to Print Tags";"Submit to Print Tags"
"Back to Manage Documents Page";"Back to Manage Documents Page"
"Delete Document?";"Delete Document?"
"Are you sure that you want to delete this document? It will not be recoverable after being deleted.";"Are you sure that you want to delete this document? It will not be recoverable after being deleted."
"You don't select any document entry. Please select at least one.";"You don't select any document entry. Please select at least one."
"Are you sure you want to delete the selected documents?";"Are you sure you want to delete the selected documents?"
"Manage Documents";"Manage Documents"
"Store Admin can create and manage documents of their products.";"Showroom Admin can create and manage documents of their products."
"Create Document";"Create Document"
"ID";"ID"
"Approved";"Approved"
"Dis-Approved";"Dis-Approved"
"No document is available for this product.";"No document is available for this product."
"Status:";"Status:"
"There are no product's available for print. Please check the product type because 'Virtual Products' and 'Downloadable Products' not allow for print.";"There are no product's available for print. Please check the product type because 'Virtual Products' and 'Downloadable Products' not allow for print."
"Add New Document";"Add New Document"
"Allow Sell of this Product";"Allow Sell of this Product"
"Add new document by filling the information below, then click 'Submit'.";"Add new document by filling the information below, then click 'Submit'."
"Document Title";"Document Title"
"Document Description";"Document Description"
"Document File";"Document File"
"Browse and choose a file for your document. Maximum permissible size: 0 KB and allowed file types: pdf, txt, ps, rtf, epub, odt, odp, ods, odg, odf, sxw, sxc, sxi, sxd, doc, ppt, pps, xls, docx, pptx, ppsx, xlsx, tif, tiff";"Browse and choose a file for your document. Maximum permissible size: 0 KB and allowed file types: pdf, txt, ps, rtf, epub, odt, odp, ods, odg, odf, sxw, sxc, sxi, sxd, doc, ppt, pps, xls, docx, pptx, ppsx, xlsx, tif, tiff"
"Allow Document Download";"Allow Document Download"
"Yes, allow all users";"Yes, allow all users"
"Show only to the buyers of this product";"Show only to the buyers of this product"
"Please make sure that the products you are importing are not already in the store database. (Double entries for one single product may later result in issues such as stock management errors.)";"Please make sure that the products you are importing are not already in the Showroom database. (Double entries for one single product may later result in issues such as stock management errors.)"
"You do not have any wishlist. %1$sCreate your wishlist%2$s.";"You do not have any wishlist. %1$sCreate your wishlist%2$s."
"Your Order ID is";"Your Order ID is"
"view order";"view order"
"CHECKOUT_ADDRESS_BOOK";"Address Book"
"Shipping methods";"Shipping methods"
"Prices incl. %s plus %1sshipping costs%2s";"Prices incl. %s plus %1sshipping costs%2s"
"Prices incl. VAT plus %1sshipping costs%2s";"Prices incl. VAT plus %1sshipping costs%2s"
"VAT Type";"VAT Type"
"Do you want to enter product price as its basic price (Excluding VAT) on product create / edit page?";"Do you want to enter product price as its basic price (Excluding VAT) on product create / edit page?"
"Do you want to show Products Basic Price (Excluding VAT) on the Product View Page?";"Do you want to show Products Basic Price (Excluding VAT) on the Product View Page?"
"Please enter the Rate(%) value between 0 to 100.";"Please enter the Rate(%) value between 0 to 100."
"Changes Successfully Saved.";"Changes Successfully Saved."
"Default VAT";"Default VAT"
"Enter the default VAT for all Products. But, If store owner has entered Special VAT"" for product then in that case special VAT will be applied on the product.""";"Enter the default VAT for all Products. But, If Showroom owner has entered Special VAT"" for product then in that case special VAT will be applied on the product."""
"Product Custom Options";"Product Custom Options"
"Below, you can create custom fields for your configurable / virtual product like for size, color, etc. These custom fields will be visible to the users on the product profile page and they will be able to select them as desired.";"Below, you can create custom fields for your configurable / virtual product like for size, color, etc. These custom fields will be visible to the users on the product profile page and they will be able to select them as desired."
"Enter Price and Quantity For Configurations";"Enter Price and Quantity For Configurations"
"Enter Price For Configurations";"Enter Price For Configurations"
"Unlimited Quantity";"Unlimited Quantity"
"Do you have unlimited quantity of this attribute in your stock?";"Do you have unlimited quantity of this attribute in your stock?"
"You have unlimited quantities available for this product.";"You have unlimited quantities available for this product."
"You have  %s quantities available for this product.";"You have  %s quantities available for this product."
"Increment / Decrement";"Increment / Decrement"
"Do you want to increment or decrement the basic price of the product by the amount you will enter in the below ""Price"" field ?";"Do you want to increment or decrement the basic price of the product by the amount you will enter in the below ""Price"" field ?"
"The basic price of this product is %s . Enter the amount by which you want to increment or decrement the price of the product for this attribute.";"The basic price of this product is %s . Enter the amount by which you want to increment or decrement the price of the product for this attribute."
"You can not add more options with quantities as the total quantity of all the options of this attribute has been exceed the Quantity of the product.";"You can not add more options with quantities as the total quantity of all the options of this attribute has been exceed the Quantity of the product."
"*In Stock Quantity Please complete this Field. Enter Value Other than Zero.";"*In Stock Quantity Please complete this Field. Enter Value Other than Zero."
"Total quantity should be less than the Original Quantity of the Product.";"Total quantity should be less than the Original Quantity of the Product."
"U/L";"U/L"
"Product Combinations";"Product Combinations"
"Product Combinations comprises of product attributes which can be changed and configured as desired, a new product is created every time with new combination of product attributes.
Below, the profile fields of ""Select Box"" type mapped with the product category [product being currently configured] get listed, when you create combination product using create combinations link. It enables you to create the product combinations with various options created by you in the ""Select Box"" type Profile Field from admin panel of this plugin. You will be able to enter increment / decrement price of the combinations while creating combinations and can also change the status & quantity from here.";"Product Combinations comprises of product attributes which can be changed and configured as desired, a new product is created every time with new combination of product attributes.
Below, the profile fields of ""Select Box"" type mapped with the product category [product being currently configured] get listed, when you create combination product using create combinations link. It enables you to create the product combinations with various options created by you in the ""Select Box"" type Profile Field from admin panel of this plugin. You will be able to enter increment / decrement price of the combinations while creating combinations and can also change the status & quantity from here."
"Create Combinations";"Create Combinations"
"You have not created any ""Select Box"" type ""Profile Field"" for this product. Please go to the admin panel of this plugin and create profile fields to create combination products.";"You have not created any ""Select Box"" type ""Profile Field"" for this product. Please go to the admin panel of this plugin and create profile fields to create combination products."
"Congratulations, You have successfully saved your combination information.";"Congratulations, You have successfully saved your combination information."
"The Categories of this product have been changed and it is having some combinations of the fields mapped with the old categories. Please delete them by clicking on the delete link in the Combinations Table below.";"The Categories of this product have been changed and it is having some combinations of the fields mapped with the old categories. Please delete them by clicking on the delete link in the Combinations Table below."
"Fields and Selected Options";"Fields and Selected Options"
"Option:";"Option:"
"Combinations";"Combinations"
"Combination Name";"Combination Name"
"Available Quantity";"Available Quantity"
"Disable Combination";"Disable Combination"
"Enable Combination";"Enable Combination"
"No Combination has been created for this product.";"No Combination has been created for this product."
"Make Combinations";"Make Combinations"
"These dropdowns are the profile fields of “Select Box” type mapped with the product category (product being currently configured). You will be able to create combinations by setting price and quantity for each combination. [If you have selected an option whose price is already set by you in previous combinations, then that price will be shown here when you will select that option.";"These dropdowns are the profile fields of “Select Box” type mapped with the product category (product being currently configured). You will be able to create combinations by setting price and quantity for each combination. [If you have selected an option whose price is already set by you in previous combinations, then that price will be shown here when you will select that option."
"Save Combination";"Save Combination"
"%s <br/> Please complete this field - it is required.";"%s <br/> Please complete this field - it is required."
"%s  - Price <br/> Please Enter a valid price.";"%s  - Price <br/> Please Enter a valid price."
"Quantity <br/> Please complete this field - it is required.";"Quantity <br/> Please complete this field - it is required."
"Quantity <br/> Please enter a value greater than 1.";"Quantity <br/> Please enter a value greater than 1."
"Quantity <br/> Please enter a Integer Number.";"Quantity <br/> Please enter a Integer Number."
"Quantity <br/> Combination Quantity must be less than the Product Quantity.";"Quantity <br/> Combination Quantity must be less than the Product Quantity."
"This Combination is already exist. Please select some other combination.";"This Combination is already exist. Please select some other combination."
"The Combination Price cannot be more than the product discounted price (In Negative).";"The Combination Price cannot be more than the product discounted price (In Negative)."
"Successfully Saved.";"Successfully Saved."
"Please enter a valid number in Quantity text field.";"Please enter a valid number in Quantity text field."
"Combination Quantity must be less than the Product Quantity.";"Combination Quantity must be less than the Product Quantity."
"Please enter a valid quantity.";"Please enter a valid quantity."
"Please select the desired product options from below before adding this product into your cart.";"Please select the desired product options from below before adding this product into your cart."
"The Selected configuration of the product is not available. Please select some other configuration.";"The Selected configuration of the product is not available. Please select some other configuration."
"Do you want to enter product prices as their Basic Price (excluding VAT) on the product create and edit pages?";"Do you want to enter product prices as their Basic Price (excluding VAT) on the product create and edit pages?"
"Do you want Basic Price (excluding VAT) to be displayed for your products at various places?";"Do you want Basic Price (excluding VAT) to be displayed for your products at various places?"
"Increment / Decrement Price for this Attribute Value";"Increment / Decrement Price for this Attribute Value"
"In Stock Quantity for this attribute value";"In Stock Quantity for this attribute value"
"Below, you can create multiple attributes for your product like size, color, etc. These attributes will be visible to buyers on the product profile page and they will be able to select desired attribute values while adding the product to cart. You will be able to create product variations with all the 'Select Box' type attributes listed here.";"Below, you can create multiple attributes for your product like size, color, etc. These attributes will be visible to buyers on the product profile page and they will be able to select desired attribute values while adding the product to cart. You will be able to create product variations with all the 'Select Box' type attributes listed here."
"{item:$object} added {var:$count} photo(s) to the {itemChild:$object:sitestoreproduct_product:$child_id}: {body:$body}";"{item:$object} added {var:$count} photo(s) to the {itemChild:$object:siteShowroomproduct_product:$child_id}: {body:$body}"
"Please add any information that will help site administrator to investigate this issue further.";"Please add any information that will help site administrator to investigate this issue further."
"Packing slip for order id: #%s";"Packing slip for order id: #%s"
"You have not added any video in your product. %1sClick here%2s to add your first video.";"You have not added any video in your product. %1sClick here%2s to add your first video."
"There are currently no videos for this product. Adding videos for this product will enable you to showcase it better. %1sClick here%2s to add your first video.";"There are currently no videos for this product. Adding videos for this product will enable you to showcase it better. %1sClick here%2s to add your first video."
"Shipping Methods of %1s%s%2s";"Shipping Methods of %1s%s%2s"
"%s transaction(s) found.";"%s transaction(s) found."
"%s bill payment(s) found.";"%s bill payment(s) found."
"Created: %s";"Created: %s"
"This is an update for the store: %s";"This is an update for the Showroom: %s"
"Min. Shipping Cost: %s";"Min. Shipping Cost: %s"
"Minimum shipping cost";"Minimum shipping cost"
"Entered cost is invalid. Please enter value greator than zero.";"Entered cost is invalid. Please enter value greator than zero."
"Minimum shipping cost for shipping methods";"Minimum shipping cost for shipping methods"
"Enter minimum shipping cost";"Enter minimum shipping cost"
"Set";"Set"
"This shipping method cannot be enabled disabled from here. Please try enable/disable by editing the shipping method.";"This shipping method cannot be enabled disabled from here. Please try enable/disable by editing the shipping method."
"Entered cost is invalid. Please enter value greator than or equals to zero.";"Entered cost is invalid. Please enter value greator than or equals to zero."
"Product Variations can be created as combinations of Product Attributes of ""Select Box"" type. These are the variations in which the product is available to you, like: for a particular shirt, you can have a variation like ""Color: Red"", ""Size: Medium"" with 30 Quantity.
<br/>
If there is an attribute on which you want to create a variation, then you can create that attribute of ""Select Box"" type from ""Product Attributes"" section.
<br/>
For each variation, you can specify the available quantity and price increment / decrement from base price of product. You can also relate price variation to select-box type attributes below.";"Product Variations can be created as combinations of Product Attributes of ""Select Box"" type. These are the variations in which the product is available to you, like: for a particular shirt, you can have a variation like ""Color: Red"", ""Size: Medium"" with 30 Quantity.
<br/>
If there is an attribute on which you want to create a variation, then you can create that attribute of ""Select Box"" type from ""Product Attributes"" section.
<br/>
For each variation, you can specify the available quantity and price increment / decrement from base price of product. You can also relate price variation to select-box type attributes below."
"The price for the product attributes will be displayed on the product view page according to the settings chosen by you, from the VAT section in store dashboard.";"The price for the product attributes will be displayed on the product view page according to the settings chosen by you, from the VAT section in Showroom dashboard."
"Commision";"Commision"
"{item:$subject} has shared your {item:$object:$label}.";"{item:$subject} has shared your {item:$object:$label}."
"%1sYour Bill%2s > %s %s";"%1sYour Bill%2s > %s %s"
"Below, you can view the bill of your store in the month of %s %s.";"Below, you can view the bill of your Showroom in the month of %s %s."
"Simple";"Simple"
"Configurable";"Configurable"
"Bundled";"Bundled"
"Downloadable";"Downloadable"
"Large Map";"Large Map"
"Small Map";"Small Map"
"Locations on %s";"Locations on %s"
"Selling price (%s)";"Selling price (%s)"
"Shop Now &raquo;";"Shop Now &raquo;"
"You have not configured any VAT values for this store yet. Please %1sclick here%2s to configure the VAT.";"You have not configured any VAT values for this Showroom yet. Please %1sclick here%2s to configure the VAT."
"Paypal";"Paypal"
"Cheque";"Cheque"
"Cash On Delivery";"Cash On Delivery"
"Pay with:";"Pay with:"
"Store Sections help buyers to easily browse your store. Below, you can add and manage various Sections for this store. If you will take the mouse hover at the icon before the section name, then a small hand like cursor will appear and you can drag and drop the sections then to re-order them according to you and these will appear in the same order to users on your Store's Profile.";"Showroom Sections help buyers to easily browse your Showroom. Below, you can add and manage various Sections for this Showroom. If you will take the mouse hover at the icon before the section name, then a small hand like cursor will appear and you can drag and drop the sections then to re-order them according to you and these will appear in the same order to users on your Showroom's Profile."
"Store Sections";"Showroom Sections"
"Create new section";"Create new section"
"Total Products";"Total Products"
"Create New Product";"Create New Product"
"Browse and choose an image for your product. Max file size allowed : ";"Browse and choose an image for your product. Max file size allowed : "
" MB. File types allowed: jpg, jpeg, png, gif. You can upload maximum 5 new images. You can upload unlimited images after creating product. (The recommended dimension for the image of product is: 400 x 500 pixels to enable image zoom feature.)";" MB. File types allowed: jpg, jpeg, png, gif. You can upload maximum 5 new images. You can upload unlimited images after creating product. (The recommended dimension for the image of product is: 400 x 500 pixels to enable image zoom feature.)"
"File 'image' was not uploaded.";"File 'image' was not uploaded."
"There are no shipping methods available for this store yet. So, please remove products of this store from your cart to complete your purchase. To remove products, %1sclick here%2s";"There are no shipping methods available for this Showroom yet. So, please remove products of this Showroom from your cart to complete your purchase. To remove products, %1sclick here%2s"
"PayPal Account for receiving payments from %s";"PayPal Account for receiving payments from %s"
"I agree with the %1$sterms and conditions%2$s.";"I agree with the %1$sterms and conditions%2$s."
"Back";"Back"
"Store (%s)";"Showroom (%s)";"Showrooms (%s)"
"Chargeback";"Chargeback"
"Non-Payment Reason";"Non-Payment Reason"
"Stores / Marketplace - Ecommerce Plugin";"Showrooms / Marketplace - Ecommerce Plugin"
"%s store Terms and Conditions";"%s Showroom Terms and Conditions"
"NOTE:";"NOTE:"
"you must create product variations using 'Select Box' type product attributes if you want buyers to choose the product variations with attributes that they want to purchase.";"you must create product variations using 'Select Box' type product attributes if you want buyers to choose the product variations with attributes that they want to purchase."
"Product Types";"Product Types"
